ID_INVENTARIO_REPORTE,CLAVE_REP,PAIS,ENTIDAD_REGULADA,REGULADOR,SERIE,SUBSERIE,GRUPO,NOMBRE,SECCION,VERSION,PERIODO,DESCRIPCION,FECHA_ENTREGA,CARACTERISTICAS,REGULACION_REPORTE,FECHA_ALTA,FECHA_ACTUALIZADA,CLAVE_REPORTE_GENERAL,FECHA_REGULACION,VIGENTE
1387,MX_IFPE_OPERATIVOS_CUFPE_05_22,MX,IFPE,BANXICO,OPERATIVOS,,OPERATIVOS,CUFPE,05,22,03-MENS,Movimientos de recursos,,,BM_3/12_ART_108_20,,,MX_IFPE_OPERATIVOS_CUFPE_05,,True
1388,MX_IFPE_OPERATIVOS_CUFPE_06_22,MX,IFPE,BANXICO,OPERATIVOS,,OPERATIVOS,CUFPE,06,22,03-MENS,Información adicional para esquemas de valera,,,BM_3/12_ART_108_20,,,MX_IFPE_OPERATIVOS_CUFPE_06,,True
1389,MX_IFPE_OPERATIVOS_CUFPE_CB_22,MX,IFPE,BANXICO,OPERATIVOS,,OPERATIVOS,CUFPE,CB,22,07-X-EVE,CUFPE Constitución Base para domiciliaciones ,,,BM_3/12_ART_108_20,,,MX_IFPE_OPERATIVOS_CUFPE_CB,,True
381,MX_IFPE_R01A_0111_00_22,MX,IFPE,CNBV,R01,A,CONTABLES,0111,00,22,03-MENS,Catálogo Mínimo,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R01A_0111_00,,True
388,MX_IFPE_R08D_0843_00_22,MX,IFPE,CNBV,R08,D,CAPTACION,0843,00,22,03-MENS,Desagregado de préstamos obtenidos,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R08D_0843_00,,True
382,MX_IFPE_R10A_10111_00_22,MX,IFPE,CNBV,R10,A,CONTABLES,10111,00,22,03-MENS,Reclasificaciones en el estado de situación financiera,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R10A_10111_00,,True
383,MX_IFPE_R10A_10121_00_22,MX,IFPE,CNBV,R10,A,CONTABLES,10121,00,22,03-MENS,Reclasificaciones en el estado de resultado integral,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R10A_10121_00,,True
386,MX_IFPE_R13A_13111_00_22,MX,IFPE,CNBV,R13,A,CONTABLES,13111,00,22,05-TRIM,Estado de cambios en el capital contable,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R13A_13111_00,,True
387,MX_IFPE_R13A_13161_00_22,MX,IFPE,CNBV,R13,A,CONTABLES,13161,00,22,05-TRIM,Estado de flujos de efectivo,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R13A_13161_00,,True
384,MX_IFPE_R13B_13211_00_22,MX,IFPE,CNBV,R13,B,CONTABLES,13211,00,22,03-MENS,Estado de situación financiera,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R13B_13211_00,,True
385,MX_IFPE_R13B_13221_00_22,MX,IFPE,CNBV,R13,B,CONTABLES,13221,00,22,03-MENS,Estado de resultado integral,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R13B_13221_00,,True
2435,MX_IFPE_R24G_2470_00_22,MX,IFPE,CNBV,R24,G,OPERATIVOS,2470,00,22,03-MENS,INFORMACIÓN RELATIVA A CLIENTES Y OPERACIONES,,,CUITF_ANX_19,,,MX_IFPE_R24G_2470_00,,True
390,MX_IFPE_R26A_2610_00_22,MX,IFPE,CNBV,R26,A,OPERATIVOS,2610,00,22,07-X-EVE,Altas y bajas de administradores de comisionistas,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R26A_2610_00,,True
391,MX_IFPE_R26A_2611_00_22,MX,IFPE,CNBV,R26,A,OPERATIVOS,2611,00,22,07-X-EVE,Desagregado de altas y bajas de comisionistas,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R26A_2611_00,,True
392,MX_IFPE_R26B_2612_00_22,MX,IFPE,CNBV,R26,B,OPERATIVOS,2612,00,22,07-X-EVE,Desagregado de altas y bajas de módulos,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R26B_2612_00,,True
389,MX_IFPE_R26C_2613_00_22,MX,IFPE,CNBV,R26,C,OPERATIVOS,2613,00,22,03-MENS,Desagregado de seguimiento de operaciones,NULL,,CUITF_ANX_19,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_IFPE_R26C_2613_00,,True
832,MX_IFPE_R27A_2701_00_22,MX,IFPE,CNBV,R27,A,OPERATIVOS,2701,00,22,05-TRIM,Reclamaciones,TRIMESTRAL,,CUITF_ANX_19,2023-02-01 00:00:00.000,2023-05-31 00:00:00.000,MX_IFPE_R27A_2701_00,,True
255,MX_SC_R01A_0111_00_21,MX,SC,CNBV,R01,A,CONTABLES,0111,00,21,03-MENS,Catálogo mínimo,,,SOCAP_ANX_Ñ,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_SC_R01A_0111_00,,True
2446,MX_SC_R01A_0111_00_22,MX,SC,CNBV,R01,A,CONTABLES,0111,00,22,03-MENS,Catálogo mínimo,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,,,True
256,MX_SC_R03I_0391_00_21,MX,SC,CNBV,R03,I,MERCADOS,0391,00,21,03-MENS,Desagregado de títulos en inversiones en valores y reportos,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R03I_0391_00,,True
2447,MX_SC_R03I_0391_00_22,MX,SC,CNBV,R03,I,MERCADOS,0391,00,22,03-MENS,Desagregado de títulos en inversiones en valores y reportos,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,,,True
257,MX_SC_R04A_0417_00_21,MX,SC,CNBV,R04,A,CARTERA,0417,00,21,03-MENS,REPORTES SITUACION FINANCIERA,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R04A_0417_00,,False
2448,MX_SC_R04A_0417_00_22,MX,SC,CNBV,R04,A,CARTERA,0417,00,22,03-MENS,Calificación de la cartera de crédito y estimación preventiva para riesgos crediticios,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R04A_0417_00,,True
258,MX_SC_R04A_0419_00_21,MX,SC,CNBV,R04,A,CARTERA,0419,00,21,03-MENS,REPORTES SITUACION FINANCIERA,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R04A_0419_00,,False
2449,MX_SC_R04A_0419_00_22,MX,SC,CNBV,R04,A,CARTERA,0419,00,22,03-MENS,Movimientos en la estimación preventiva para riesgos crediticios,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R04A_0419_00,,True
259,MX_SC_R04C_0451_00_21,MX,SC,CNBV,R04,C,CARTERA,0451,00,21,03-MENS,"Desagregado de créditos para el consumo, la vivienda y comerciales",NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R04C_0451_00,,False
2450,MX_SC_R04C_0451_00_22,MX,SC,CNBV,R04,C,CARTERA,0451,00,22,03-MENS,"Alta de créditos comerciales, de consumo y a la vivienda",,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R04C_0451_00,,True
2451,MX_SC_R04C_0452_00_22,MX,SC,CNBV,R04,C,CARTERA,0452,00,22,03-MENS,"Seguimiento de créditos comerciales, de consumo y a la vivienda",,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R04C_0452_00,,True
2452,MX_SC_R04C_0453_00_22,MX,SC,CNBV,R04,C,CARTERA,0453,00,22,03-MENS,"Baja de créditos comerciales, de consumo y a la vivienda",,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R04C_0453_00,,True
2453,MX_SC_R04C_0454_00_22,MX,SC,CNBV,R04,C,CARTERA,0454,00,22,03-MENS,"Reservas de créditos de consumo, a la vivienda y microcréditos",,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R04C_0454_00,,True
2454,MX_SC_R04C_0455_00_22,MX,SC,CNBV,R04,C,CARTERA,0455,00,22,03-MENS,Reservas de créditos comerciales a cargo de personas morales y físicas con actividad empresarial,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,,,True
260,MX_SC_R04I_0453_00_21,MX,SC,CNBV,R04,I,CARTERA,0453,00,21,03-MENS,Desagregado de cartera de crédito castigada,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R04I_0453_00,,True
261,MX_SC_R08D_0841_00_21,MX,SC,CNBV,R08,D,CAPTACION,0841,00,21,05-TRIM,Desagregado de depósitos de socios,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R08D_0841_00,,False
2455,MX_SC_R08D_0841_00_22,MX,SC,CNBV,R08,D,CAPTACION,0841,00,22,05-TRIM,Desagregado de depósitos de socios,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R08D_0841_00,,True
262,MX_SC_R08D_0842_00_21,MX,SC,CNBV,R08,D,CAPTACION,0842,00,21,03-MENS,Desagregado de préstamos bancarios y de otros organismos,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R08D_0842_00,,False
2456,MX_SC_R08D_0842_00_22,MX,SC,CNBV,R08,D,CAPTACION,0842,00,22,03-MENS,Desagregado de préstamos bancarios y de otros organismos,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R08D_0842_00,,True
2457,MX_SC_R10A_1011_00_22,MX,SC,CNBV,R10,A,CONTABLES,1011,00,22,03-MENS,Reclasificaciones en el estado de situación financiera,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R10A_1011_00,,True
2458,MX_SC_R10A_1012_00_22,MX,SC,CNBV,R10,A,CONTABLES,1012,00,22,03-MENS,Reclasificaciones en el estado de resultado integral,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R10A_1012_00,,True
2459,MX_SC_R12A_1219_00_22,MX,SC,CNBV,R12,A,CONTABLES,1219,00,22,03-MENS,Consolidación del estado de situación financiera de la sociedad cooperativa de ahorro y préstamo con sus subsidiarias,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R12A_1219_00,,True
2460,MX_SC_R12A_1220_00_22,MX,SC,CNBV,R12,A,CONTABLES,1220,00,22,03-MENS,Consolidación del estado de resultado integral de la sociedad cooperativa de ahorro y préstamo con sus subsidiarias,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R12A_1220_00,,True
2461,MX_SC_R13A_1311_00_22,MX,SC,CNBV,R13,A,CONTABLES,1311,00,22,05-TRIM,Estado de cambios en el capital contable,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,,,True
2462,MX_SC_R13A_1316_00_22,MX,SC,CNBV,R13,A,CONTABLES,1316,00,22,05-TRIM,Estado de flujos de efectivo,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R13A_1316_00,,True
2463,MX_SC_R13B_1321_00_22,MX,SC,CNBV,R13,B,CONTABLES,1321,00,22,03-MENS,Estado de situación financiera,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R13B_1321_00,,True
2464,MX_SC_R13B_1322_00_22,MX,SC,AMIB,R13,B,CONTABLES,1322,00,22,03-MENS,Estado de resultado integral,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,,,True
263,MX_SC_R17A_1713_00_21,MX,SC,CNBV,R17,A,OPERATIVOS,1713,00,21,08-15HAB-AFT-EV,Designaciones y baja de personal,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R17A_1713_00,,False
2465,MX_SC_R17A_1713_00_22,MX,SC,CNBV,R17,A,OPERATIVOS,1713,00,22,07-X-EVE,Designaciones y baja de personal,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R17A_1713_00,,True
264,MX_SC_R20A_2011_00_21,MX,SC,CNBV,R20,A,LIQUIDEZ,2011,00,21,03-MENS,Desagregado del coeficiente de liquidez,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R20A_2011_00,,False
2466,MX_SC_R20A_2011_00_22,MX,SC,CNBV,R20,A,LIQUIDEZ,2011,00,22,03-MENS,Desagregado del coeficiente de liquidez,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R20A_2011_00,,True
265,MX_SC_R21A_2112_00_21,MX,SC,CNBV,R21,A,RIESGOS,2112,00,21,03-MENS,Desagregado de requerimientos de capital por riesgo,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R21A_2112_00,,False
2467,MX_SC_R21A_2112_00_22,MX,SC,CNBV,R21,A,RIESGOS,2112,00,22,03-MENS,Desagregado de requerimientos de capital por riesgo,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R21A_2112_00,,True
266,MX_SC_R24B_2422_00_21,MX,SC,CNBV,R24,B,OPERATIVOS,2422,00,21,05-TRIM,Información de variables operativas,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R24B_2422_00,,False
2468,MX_SC_R24B_2422_00_22,MX,SC,CNBV,R24,B,OPERATIVOS,2422,00,22,05-TRIM,Información de variables operativas,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R24B_2422_00,,True
267,MX_SC_R24D_2441_00_21,MX,SC,CNBV,R24,D,OPERATIVOS,2441,00,21,05-TRIM,Información general sobre el uso de servicios financieros,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R24D_2441_00,,False
2469,MX_SC_R24D_2441_00_22,MX,SC,CNBV,R24,D,OPERATIVOS,2441,00,22,05-TRIM,Información general sobre el uso de servicios financieros,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R24D_2441_00,,True
268,MX_SC_R24D_2442_00_21,MX,SC,CNBV,R24,D,OPERATIVOS,2442,00,21,05-TRIM,Información de frecuencia de uso de servicios financieros,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R24D_2442_00,,True
269,MX_SC_R24D_2443_00_21,MX,SC,CNBV,R24,D,OPERATIVOS,2443,00,21,05-TRIM,Información de ubicación de los puntos de transacciones de servicios financieros,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R24D_2443_00,,False
2470,MX_SC_R24D_2443_00_22,MX,SC,CNBV,R24,D,OPERATIVOS,2443,00,22,05-TRIM,Información de ubicación de los puntos de transacciones de servicios financieros,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R24D_2443_00,,True
270,MX_SC_R26A_2610_00_21,MX,SC,CNBV,R26,A,OPERATIVOS,2610,00,21,03-MENS,Altas y bajas de administradores de comisionistas,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R26A_2610_00,,False
2471,MX_SC_R26A_2610_00_22,MX,SC,CNBV,R26,A,OPERATIVOS,2610,00,22,03-MENS,Altas y bajas de administradores de comisionistas,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R26A_2610_00,,True
271,MX_SC_R26A_2611_00_21,MX,SC,CNBV,R26,A,OPERATIVOS,2611,00,21,03-MENS,Desagregado de altas y bajas de comisionistas,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R26A_2611_00,,False
2472,MX_SC_R26A_2611_00_22,MX,SC,CNBV,R26,A,OPERATIVOS,2611,00,22,03-MENS,Desagregado de altas y bajas de comisionistas,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R26A_2611_00,,True
272,MX_SC_R26A_2612_00_21,MX,SC,CNBV,R26,A,OPERATIVOS,2612,00,21,03-MENS,Desagregado de altas y bajas de módulos o establecimientos de comisionistas,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R26A_2612_00,,True
273,MX_SC_R26A_2613_00_21,MX,SC,CNBV,R26,A,OPERATIVOS,2613,00,21,03-MENS,Desagregado de seguimiento de operaciones de comisionistas,NULL,,SOCAP_ANX_Ñ,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SC_R26A_2613_00,,True
2473,MX_SC_R26B_2612_00_22,MX,SC,CNBV,R26,B,OPERATIVOS,2612,00,22,03-MENS,Desagregado de altas y bajas de módulos o establecimientos de comisionistas,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R26B_2612_00,,True
2474,MX_SC_R26C_2613_00_22,MX,SC,CNBV,R26,C,OPERATIVOS,2613,00,22,03-MENS,Desagregado de seguimiento de operaciones de comisionistas,,,SOCAP_ANX_Ñ,2025-03-05 00:00:00.000,2025-03-05 00:00:00.000,MX_SC_R26C_2613_00,,True
403,MX_SOF_ACM_ACM_01_22,MX,SOF,BANXICO,ACM,,CONTABLES,ACM,01,22,03-MENS,Catálogo Mínimo,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SOF_ACM_ACM_01,,True
404,MX_SOF_ACM_ACM_02_22,MX,SOF,BANXICO,ACM,,CONTABLES,ACM,02,22,03-MENS,Catálogo Mínimo,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SOF_ACM_ACM_02,,True
847,MX_SOF_BURO_Buro_PF_22,MX,SOF,BURO,BURO,,CARTERA,BURO,PF,22,03-MENS,Reporte de Buro Personas Fisicas,,,CUIFE_CUB_ANX_36,,,MX_SOF_BURO_Buro_PF,,True
848,MX_SOF_BURO_Buro_PM_22,MX,SOF,BURO,BURO,,CARTERA,BURO,PM,22,03-MENS,Buro Personas Morales,,,CUIFE_CUB_ANX_36,,,MX_SOF_BURO_Buro_PM,,True
1079,MX_SOF_CAPTACION_CCT-C_00_NI,MX,SOF,,,,,,,,,CCT-C,,,,,,MX_SOF_CAPTACION_CCT-C_00,,True
1076,MX_SOF_CAPTACION_CCT_00_NI,MX,SOF,,,,,,,,,CCT,,,,,,MX_SOF_CAPTACION_CCT_00,,True
927,MX_SOF_CAPTACION_COREM_00_21,MX,BM,BANXICO,CAPTACION,,CAPTACION,COREM,00,21,06-ANUAL,Costos de Redes de Medios,,,BX1_CIR_3/12,,,MX_SOF_CAPTACION_COREM_00,,True
1077,MX_SOF_CARTERA_CCT-H_00_NI,MX,SOF,,,,,,,,,CCT-H,,,,,,MX_SOF_CARTERA_CCT-H_00,,True
408,MX_SOF_CNRABCD_CNR_01_22,MX,SOF,BANXICO,CNR,ABCD,CARTERA,CNR,01,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SOF_CNRABCD_CNR_01,,True
748,MX_SOF_CNRABCD_CNR_02_22,MX,SOF,BANXICO,CNR,ABCD,CARTERA,CNR,02,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRABCD_CNR_02,,True
749,MX_SOF_CNRABCD_CNR_SIII_03_22,MX,SOF,BANXICO,CNR,ABCD,CARTERA,CNR,03,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRABCD_CNR_SIII_03,,True
750,MX_SOF_CNRABCD_CNR_SIV_04_22,MX,SOF,BANXICO,CNR,ABCD,CARTERA,CNR,04,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRABCD_CNR_SIV_04,,True
751,MX_SOF_CNRABCD_CNR_SV_05_22,MX,SOF,BANXICO,CNR,ABCD,CARTERA,CNR,05,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRABCD_CNR_SV_05,,True
409,MX_SOF_CNRAUTO_CNR_01_22,MX,SOF,BANXICO,CNR,AUTO,CARTERA,CNR,01,22,04-BIM,Consumo No Revolvente,NULL,,BM_3/12_ART_108_20,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_SOF_CNRAUTO_CNR_01,,True
752,MX_SOF_CNRAUTO_CNR_02_22,MX,SOF,BANXICO,CNR,AUTO,CARTERA,CNR,02,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRAUTO_CNR_02,,True
753,MX_SOF_CNRAUTO_CNR_SIII_03_22,MX,SOF,BANXICO,CNR,AUTO,CARTERA,CNR,03,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRAUTO_CNR_SIII_03,,True
754,MX_SOF_CNRAUTO_CNR_SIV_04_22,MX,SOF,BANXICO,CNR,AUTO,CARTERA,CNR,04,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRAUTO_CNR_SIV_04,,True
755,MX_SOF_CNRAUTO_CNR_SV_05_22,MX,SOF,BANXICO,CNR,AUTO,CARTERA,CNR,05,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRAUTO_CNR_SV_05,,True
405,MX_SOF_CNRCLIENTES_CLIENTES_CONS_ALTA_00_22,MX,SOF,BANXICO,CNR,CLIENTES,CARTERA,CLIENTES_CONS_ALTA,00,22,04-BIM,Alta de Clientes consumo,NULL,,BM_3/12_ART_108_20,2023-02-01 00:00:00.000,2023-02-01 00:00:00.000,MX_SOF_CNRCLIENTES_CLIENTES_CONS_ALTA_00,,True
406,MX_SOF_CNRCLIENTES_CLIENTES_CONS_CB_00_22,MX,SOF,BANXICO,CNR,CLIENTES,CARTERA,CLIENTES_CONS_CB,00,22,04-BIM,Alta de Clientes consumo Constitucion Base,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SOF_CNRCLIENTES_CLIENTES_CONS_CB_00,,True
407,MX_SOF_CNRCLIENTES_CLIENTES_CONS_MOD_00_22,MX,SOF,BANXICO,CNR,CLIENTES,CARTERA,CLIENTES_CONS_MOD,00,22,04-BIM,Alta de Clientes consumo modificacion de base,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SOF_CNRCLIENTES_CLIENTES_CONS_MOD_00,,True
410,MX_SOF_CNRMICRO_CNR_01_22,MX,SOF,BANXICO,CNR,MICRO,CARTERA,CNR,01,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-01 16:17:55.513,2023-02-01 16:17:55.513,MX_SOF_CNRMICRO_CNR_01,,True
756,MX_SOF_CNRMICRO_CNR_02_22,MX,SOF,BANXICO,CNR,MICRO,CARTERA,CNR,02,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRMICRO_CNR_02,,True
757,MX_SOF_CNRMICRO_CNR_SIII_03_22,MX,SOF,BANXICO,CNR,MICRO,CARTERA,CNR,03,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRMICRO_CNR_SIII_03,,True
758,MX_SOF_CNRMICRO_CNR_SIV_04_22,MX,SOF,BANXICO,CNR,MICRO,CARTERA,CNR,04,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRMICRO_CNR_SIV_04,,True
759,MX_SOF_CNRMICRO_CNR_SV_05_22,MX,SOF,BANXICO,CNR,MICRO,CARTERA,CNR,05,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRMICRO_CNR_SV_05,,True
411,MX_SOF_CNRNOMINA_CNR_01_22,MX,SOF,BANXICO,CNR,NOMINA,CARTERA,CNR,01,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-01 16:17:55.530,2023-02-01 16:17:55.530,MX_SOF_CNRNOMINA_CNR_01,,True
760,MX_SOF_CNRNOMINA_CNR_02_22,MX,SOF,BANXICO,CNR,NOMINA,CARTERA,CNR,02,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRNOMINA_CNR_02,,True
761,MX_SOF_CNRNOMINA_CNR_SIII_03_22,MX,SOF,BANXICO,CNR,NOMINA,CARTERA,CNR,03,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRNOMINA_CNR_SIII_03,,True
762,MX_SOF_CNRNOMINA_CNR_SIV_04_22,MX,SOF,BANXICO,CNR,NOMINA,CARTERA,CNR,04,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRNOMINA_CNR_SIV_04,,True
763,MX_SOF_CNRNOMINA_CNR_SV_05_22,MX,SOF,BANXICO,CNR,NOMINA,CARTERA,CNR,05,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNRNOMINA_CNR_SV_05,,True
412,MX_SOF_CNROTROS_CNR_01_22,MX,SOF,BANXICO,CNR,OTROS,CARTERA,CNR,01,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-01 16:17:55.530,2023-02-01 16:17:55.530,MX_SOF_CNROTROS_CNR_01,,True
764,MX_SOF_CNROTROS_CNR_02_22,MX,SOF,BANXICO,CNR,OTROS,CARTERA,CNR,02,22,04-BIM,Consumo No Revolvente,NULL,,,2023-02-21 15:29:55.483,2023-02-21 16:17:55.483,MX_SOF_CNROTROS_CNR_02,,True
